current_step,population,hh_income,gini,unemployment,housing_price_indexes,n_matching_housing,tom_buy,tom_sell,total_posted_jobs,skill,n_matching_labour,recruit_outside,tom_labour,person_income_old,skill_old,n_posted_jobs_old,n_applicants_old,n_workers_old,person_income_service,skill_service,n_posted_jobs_service,n_applicants_service,n_workers_service,person_income_new,skill_new,n_posted_jobs_new,n_applicants_new,n_workers_new,person_income_unemployed,skill_unemployed,n_posted_jobs_unemployed,n_applicants_unemployed,n_workers_unemployed,n_houses_for_sale,n_bids,gdp,wealth_gini,person_income
1,15007,2.8187232307158885,0.3946723571233911,0.0985,1,0,0.0,,0,0.4010947876060802,0,0,1.0,3.0049774246786836,0.5000251070135001,0,0.0,6074,0.9994789979796685,0.24855796449587547,0,0.0,4426,2.9864590016243877,0.5000297127764939,0,0.0,3029,0.0,0.24855847547070398,0,0.0,1478,0.0,0.0,31721.91123847671,0.0,2.1138076390002403
2,15007,2.817001648214631,0.39513172078499625,0.0992,1,0,0.1111111111111111,1.0,0,0.4011044455791735,0,0,1.9919354838709677,3.0047716071044923,0.5000506693854011,0,0.0,6069,0.9995870923690525,0.24854890083156744,0,0.0,4423,2.987309862667248,0.5000578171456888,0,0.0,3027,0.0,0.24970436923967357,0,0.0,1488,3.0,1.0,31699.719547359342,0.0,2.112328883011877
3,15007,2.817237327038455,0.39515087687130057,0.0992,1,0,0.625,2.0,10,0.40112255515203443,6,0,2.9838709677419355,3.0053120379635567,0.5001294409253425,5,22,6068,0.9995835513099782,0.24877563002486064,3,4449,4425,2.9884272902360287,0.5001230771193846,2,11,3026,0.0,0.24909687057011773,0,0.0,1488,3.0,4.0,31702.371641163838,0.0,2.1125056067944117
4,15013,2.815687196329696,0.3955550175634928,0.0999,1,0,1.0833333333333333,1.5454545454545454,10,0.40119107021587674,4,0,3.95,3.006518567839029,0.5002326430998363,6,42,6065,0.9993783071832922,0.2488736068775422,1,1482,4425,2.9892791791787223,0.5001496713077268,3,0,3023,0.0,0.2506349266360454,0,0.0,1500,11.0,8.0,31693.37508188716,3.76358629831139e-17,2.1110620849854835
5,15017,2.8169804628486435,0.39553316060787297,0.1,1,0,1.8518518518518519,2.2142857142857144,16,0.4012871574737736,7,0,4.939373750832778,3.006380225841749,0.5003036019283312,9,19,6068,0.9996102801903339,0.2490098381527979,1,930,4423,2.990663666313257,0.5003492162086991,6,47,3025,0.0,0.25007334716948987,0,0.0,1501,14.0,13.0,31710.74907028728,0.0,2.1116567270618085
6,15018,2.816782616767649,0.39573849356693747,0.1001,1,0,2.081081081081081,2.55,13,0.4014345445261847,7,0,5.910904255319149,3.0062797003098485,0.5004831111255603,6,30,6065,0.9998341955145278,0.24916573848019555,3,3413,4425,2.992180038626204,0.500531606846597,4,36,3024,0.0,0.2507632638555483,0,0.0,1504,20.0,22.0,31705.705134336757,3.76358629831139e-17,2.1111802593112703
7,15024,2.8171048070347857,0.3957568250994517,0.1002,1,0,2.4782608695652173,3.217391304347826,15,0.4014780785652181,7,2,6.8930232558139535,3.006232165011418,0.5006039444227187,9,42,6067,1.0000420670472137,0.24918765333856113,1,990,4425,2.992871007667833,0.500636977006129,5,33,3027,0.0,0.2502053329770876,0,0.0,1505,23.0,33.0,31723.41723201882,0.0,2.111516056444271
8,15028,2.816272108124028,0.39600093064084946,0.1007,1,0,2.962962962962963,3.642857142857143,10,0.4015729999029575,4,0,7.842696629213483,3.006476725125151,0.5006936355561996,7,48,6067,1.0003192732347028,0.24919756856542696,1,1488,4421,2.9929908251087314,0.5006856016826762,2,24,3027,0.0,0.25105947699997916,0,0.0,1513,28.0,49.0,31722.48902590914,0.0,2.1108922694908867
9,15036,2.815350161198649,0.39619748016641715,0.1008,1,0,3.3968253968253967,3.914285714285714,14,0.4016864149232339,10,2,8.79287598944591,3.006691172751569,0.5008994384093026,7,37,6067,0.9998080204442678,0.24948873692616394,5,4334,4426,2.993805970643767,0.5007551530996955,2,44,3027,0.0,0.25117219253860534,0,0.0,1516,35.0,64.0,31728.996316708868,0.0,2.110201936466399
10,15039,2.8146535567838384,0.3964141773660034,0.1014,1,0,3.7945205479452055,4.341463414634147,9,0.40182143300759,3,0,9.738360655737704,3.0070707368334695,0.5010030587480856,7,93,6067,0.9995048427609284,0.24951809797686064,0,0.0,4420,2.993805970643767,0.5007807642658667,2,0,3027,0.0,0.25224498825312003,0,0.0,1525,41.0,78.0,31723.960238510743,0.0,2.1094461226484906
